vp,gp,pp,sl,tp,n_trades,expectancy_usdt,expectancy_pct,ci_low,ci_high,win_rate,avg_win,avg_loss,profit_factor,peak_concurrent,total_net,max_dd_pct,cagr_pct,calmar,sharpe,sortino,n_tp,n_sl,n_time,eligible
20,10,5,10,95,216,17.542352568074335,1.7542352568074335,6.363289480290203,27.487499492628846,70.83333333333334,56.5867727243198,-77.27981066852183,1.778278418186201,6,3789.1481547040567,7.562868512982633,226.50160118887163,29.949165558022408,4.95820514489988,9.761743960622221,92,40,84,True
20,10,5,11,45,218,10.278280011274719,1.0278280011274719,2.1965747619544884,18.008881799413857,83.02752293577981,34.17234880932844,-106.6089214062313,1.5680435920579943,6,2240.665042457889,6.270915812898115,115.33733411329999,18.39242266274288,4.594921480024141,10.671889572062899,180,31,7,True
20,10,5,11,75,218,19.119289919374616,1.9119289919374616,9.391916334349737,29.546181570448063,75.22935779816514,54.17533437313936,-87.34721545872571,1.8836604706973932,6,4168.005202423667,4.879197826964536,257.8881543038064,52.854621486877626,6.221652905374393,13.622647819228437,133,35,50,True
20,10,5,11,90,217,20.370940698345606,2.037094069834561,9.249882968433143,31.402943681222308,73.27188940092167,58.11282671098845,-83.09388475010637,1.9172205185767786,6,4420.494131540997,4.945623877485004,279.74920562365526,56.56499817893875,5.71704856406688,15.923115451883293,105,35,77,True
20,10,5,11,95,216,20.993506393188706,2.0993506393188706,10.681869905116924,31.6531208455893,73.14814814814815,58.46856382523975,-81.09371902515721,1.9641031932452726,6,4534.597380928761,4.973118244857201,289.8786201111618,58.289106721106215,5.690420223617368,16.042592148003056,94,34,88,True
20,10,5,12,45,218,12.546042102637175,1.2546042102637176,4.818840361393429,19.941782130141238,84.86238532110092,34.51699209265694,-110.62443511414028,1.7492007928510118,6,2735.037178374904,4.763609371273294,147.90255036053122,31.048421235471174,5.4732677124945415,10.669299575428575,184,26,8,True
20,10,5,12,75,218,22.43648040352025,2.243648040352025,12.32969532564481,32.741432084915985,77.52293577981652,54.63254809359248,-88.60709999693293,2.1265400112560013,7,4891.152727967415,3.268405811978755,259.9686125631839,79.53988198478756,6.992206839699331,15.588377635899743,136,29,53,True
20,10,5,12,90,217,23.811963235174193,2.3811963235174196,13.217908945987096,35.171776542519595,75.57603686635944,58.607558552545704,-83.85742604876782,2.1626193309338904,7,5167.1960220328,4.013663173417668,280.5011363936563,69.8865660306037,6.5749032957862905,17.427093606336392,107,29,81,True
20,10,5,12,95,216,23.88860053330466,2.388860053330466,13.252008235551214,34.41977670261371,75.0,59.30167748750866,-82.35063032930732,2.1603360138363423,7,5159.937715193807,3.996720127798793,279.9526913878991,70.04560800760497,6.364903909296862,17.593961498552908,96,29,91,True
20,10,5,13,45,218,12.64287442315904,1.2642874423159038,4.1629672170993555,19.713989453037467,85.3211009174312,34.491743290331286,-114.35367586727965,1.753185950119645,6,2756.1466242486704,5.118270376436486,149.35316584815564,29.180397842159405,5.164077147839667,9.756879359011657,185,23,10,True
20,10,5,13,75,218,22.538245486506337,2.2538245486506336,11.508867829249404,31.97179615796218,77.98165137614679,54.66946285232009,-91.25981601741735,2.121645897595062,7,4913.337516058382,3.5884207219961572,261.59410814935546,72.89950884127003,6.804671297800206,16.22908071827532,137,26,55,True
